Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
3942.079,0.944645881652832,0.32809171080589294,0,0,0,0
3942.179,0.972703754901886,0.23205040395259857,0,0,0,0
3942.279,0.9910237193107605,0.13368600606918335,0,0,0,0
3942.379,0.9994224309921265,0.03398324176669121,0,0,0,0
3942.479,0.9978156685829163,-0.06605973094701767,0,0,0,0
3942.579,0.9862196445465088,-0.1654413640499115,0,0,0,0
3942.679,0.964750349521637,-0.26316672563552856,0,0,0,0
3942.779,0.9336228370666504,-0.3582575023174286,0,0,0,0
3942.879,0.8931486010551453,-0.44976168870925903,0,0,0,0
3942.979,0.8437328934669495,-0.5367632508277893,0,0,0,0
3943.079,0.7858704924583435,-0.6183911561965942,0,0,0,0
3943.179,0.7201405763626099,-0.6938282251358032,0,0,0,0
3943.279,0.6472011804580688,-0.7623192667961121,0,0,0,0
3943.379,0.5677825212478638,-0.8231785893440247,0,0,0,0
3943.479,0.48267972469329834,-0.875796914100647,0,0,0,0
3943.579,0.3927447199821472,-0.9196475148200989,0,0,0,0
3943.679,0.29887789487838745,-0.9542913436889648,0,0,0,0
3943.779,0.20201894640922546,-0.9793816208839417,0,0,0,0
3943.879,0.1031375378370285,-0.994667112827301,0,0,0,0
3943.979,0.003223608946427703,-0.9999948143959045,0,0,0,0
3944.079,-0.09672259539365768,-0.9953113794326782,0,0,0,0
3944.179,-0.1957004815340042,-0.9806637167930603,0,0,0,0
3944.279,-0.29271918535232544,-0.9561984539031982,0,0,0,0
3944.379,-0.3868074417114258,-0.9221605062484741,0,0,0,0
3944.479,-0.47702327370643616,-0.8788906931877136,0,0,0,0
3944.579,-0.5624635219573975,-0.8268221020698547,0,0,0,0
3944.679,-0.6422728896141052,-0.766476035118103,0,0,0,0
3944.779,-0.715652346611023,-0.6984566450119019,0,0,0,0
3944.879,-0.781867265701294,-0.6234449148178101,0,0,0,0
3944.979,-0.8402547836303711,-0.542191743850708,0,0,0,0
3945.079,-0.8902303576469421,-0.45551061630249023,0,0,0,0
3945.179,-0.9312936663627625,-0.36426928639411926,0,0,0,0
3945.279,-0.9630336165428162,-0.26938119530677795,0,0,0,0
3945.379,-0.9851325154304504,-0.1717962622642517,0,0,0,0
3945.479,-0.9973690509796143,-0.07249145954847336,0,0,0,0
3945.579,-0.9996207356452942,0.027539076283574104,0,0,0,0
3945.679,-0.9918650388717651,0.1272939145565033,0,0,0,0
3945.779,-0.9741796255111694,0.2257743775844574,0,0,0,0
3945.879,-0.94674152135849,0.3219946026802063,0,0,0,0
3945.979,-0.9098253846168518,0.41499125957489014,0,0,0,0
3946.079,-0.8638008832931519,0.5038333535194397,0,0,0,0
3946.179,-0.8091287016868591,0.5876315236091614,0,0,0,0
3946.279,-0.7463561296463013,0.6655467748641968,0,0,0,0
3946.379,-0.6761116981506348,0.7367991209030151,0,0,0,0
3946.479,-0.5990986227989197,0.8006752133369446,0,0,0,0
3946.579,-0.5160878300666809,0.8565356731414795,0,0,0,0
3946.679,-0.42791038751602173,0.9038211703300476,0,0,0,0
3946.779,-0.33544906973838806,0.9420583248138428,0,0,0,0
3946.879,-0.23962952196598053,0.9708644151687622,0,0,0,0
3946.979,-0.14141099154949188,0.989950954914093,0,0,0,0
3947.079,-0.041776761412620544,0.9991269707679749,0,0,0,0
3947.179,0.05827569589018822,0.9983005523681641,0,0,0,0
3947.279,0.15774475038051605,0.9874799251556396,0,0,0,0
3947.379,0.2556345760822296,0.9667734503746033,0,0,0,0
3947.479,0.3509652316570282,0.9363884925842285,0,0,0,0
3947.579,0.44278228282928467,0.8966291546821594,0,0,0,0
3947.679,0.5301665663719177,0.8478935360908508,0,0,0,0
3947.779,0.6122432947158813,0.7906694412231445,0,0,0,0
3947.879,0.6881906986236572,0.7255298495292664,0,0,0,0
3947.979,0.7572485208511353,0.6531268358230591,0,0,0,0
3948.079,0.8187254071235657,0.5741852521896362,0,0,0,0
3948.179,0.8720058798789978,0.4894954264163971,0,0,0,0
3948.279,0.9165565371513367,0.39990517497062683,0,0,0,0
3948.379,0.951931357383728,0.30631136894226074,0,0,0,0
3948.479,0.977776288986206,0.20965105295181274,0,0,0,0
3948.579,0.9938324689865112,0.11089187115430832,0,0,0,0
3948.679,0.9999392628669739,0.011022527702152729,0,0,0,0
3948.779,0.9960354566574097,-0.08895716071128845,0,0,0,0
3948.879,0.9821601510047913,-0.18804627656936646,0,0,0,0
3948.979,0.9584522843360901,-0.2852528393268585,0,0,0,0
3949.079,0.9251492023468018,-0.37960368394851685,0,0,0,0
3949.179,0.882584273815155,-0.4701542258262634,0,0,0,0
3949.279,0.8311836123466492,-0.5559980273246765,0,0,0,0
3949.379,0.7714618444442749,-0.636275589466095,0,0,0,0
3949.479,0.7040168642997742,-0.7101832628250122,0,0,0,0
3949.579,0.6295238137245178,-0.7769811749458313,0,0,0,0
3949.679,0.5487284660339355,-0.8360006213188171,0,0,0,0
3949.779,0.46243974566459656,-0.8866507411003113,0,0,0,0
3949.879,0.3715214133262634,-0.9284243583679199,0,0,0,0
3949.979,0.2768837511539459,-0.9609034061431885,0,0,0,0
3950.079,0.1794741451740265,-0.9837626814842224,0,0,0,0
3950.179,0.08026778697967529,-0.996773362159729,0,0,0,0
3950.279,-0.01974213868379593,-0.9998050928115845,0,0,0,0
3950.379,-0.11955443024635315,-0.9928276538848877,0,0,0,0
3950.479,-0.21816983819007874,-0.9759108424186707,0,0,0,0
3950.579,-0.3146010935306549,-0.9492239952087402,0,0,0,0
3950.679,-0.40788283944129944,-0.9130342602729797,0,0,0,0
3950.779,-0.4970811903476715,-0.8677040338516235,0,0,0,0
3950.879,-0.5813031792640686,-0.8136870265007019,0,0,0,0
3950.979,-0.659705638885498,-0.7515240907669067,0,0,0,0
3951.079,-0.7315036654472351,-0.6818374991416931,0,0,0,0
3951.179,-0.7959784865379333,-0.605324923992157,0,0,0,0
3951.279,-0.8524846434593201,-0.5227522850036621,0,0,0,0
3951.379,-0.9004563689231873,-0.43494632840156555,0,0,0,0
3951.479,-0.9394134879112244,-0.34278604388237,0,0,0,0
3951.579,-0.968966007232666,-0.2471940666437149,0,0,0,0
3951.679,-0.9888179898262024,-0.14912737905979156,0,0,0,0
3951.779,-0.9987707734107971,-0.04956774041056633,0,0,0,0
3951.879,-0.998724639415741,0.050488121807575226,0,0,0,0
3951.979,-0.9886801242828369,0.15003854036331177,0,0,0,0
3952.079,-0.968737781047821,0.24808689951896667,0,0,0,0
3952.179,-0.9390972256660461,0.34365159273147583,0,0,0,0
3952.279,-0.9000551700592041,0.4357759654521942,0,0,0,0
3952.379,-0.8520025014877319,0.5235376954078674,0,0,0,0
3952.479,-0.7954203486442566,0.6060581803321838,0,0,0,0
3952.579,-0.7308750152587891,0.6825113296508789,0,0,0,0
3952.679,-0.6590127944946289,0.7521317005157471,0,0,0,0
3952.779,-0.5805531144142151,0.8142223954200745,0,0,0,0
3952.879,-0.49628135561943054,0.8681617379188538,0,0,0,0
3952.979,-0.4070412814617157,0.9134097695350647,0,0,0,0
3953.079,-0.3137262165546417,0.9495134949684143,0,0,0,0
3953.179,-0.2172704041004181,0.9761114716529846,0,0,0,0
3953.279,-0.11863945424556732,0.9929373860359192,0,0,0,0
3953.379,-0.01882077567279339,0.9998228549957275,0,0,0,0
3953.479,0.08118631690740585,0.9966989159584045,0,0,0,0
3953.579,0.18038064241409302,0.9835968613624573,0,0,0,0
3953.679,0.27776914834976196,0.9606478810310364,0,0,0,0
3953.779,0.37237682938575745,0.9280816316604614,0,0,0,0
3953.879,0.4632566273212433,0.8862242102622986,0,0,0,0
3953.979,0.5494986176490784,0.8354945778846741,0,0,0,0
3954.079,0.6302395462989807,0.7764007449150085,0,0,0,0
3954.179,0.7046710252761841,0.7095341682434082,0,0,0,0
3954.279,0.7720478773117065,0.635564386844635,0,0,0,0
3954.379,0.8316956162452698,0.5552318096160889,0,0,0,0
3954.479,0.8830171823501587,0.4693407118320465,0,0,0,0
3954.579,0.9254986047744751,0.3787509500980377,0,0,0,0
3954.679,0.9587147831916809,0.28436946868896484,0,0,0,0
3954.779,0.9823330640792847,0.18714110553264618,0,0,0,0
3954.879,0.9961169958114624,0.08803924173116684,0,0,0,0
3954.979,0.9999286532402039,-0.011944001540541649,0,0,0,0
3955.079,0.9937298893928528,-0.1118076741695404,0,0,0,0
3955.179,0.9775826334953308,-0.21055202186107635,0,0,0,0
3955.279,0.9516487121582031,-0.307188481092453,0,0,0,0
3955.379,0.916187584400177,-0.4007496237754822,0,0,0,0
3955.479,0.8715543746948242,-0.4902988076210022,0,0,0,0
3955.579,0.8181959390640259,-0.574939489364624,0,0,0,0
3955.679,0.7566463351249695,-0.6538243889808655,0,0,0,0
3955.779,0.6875218152999878,-0.7261637449264526,0,0,0,0
3955.879,0.6115143895149231,-0.7912333011627197,0,0,0,0
3955.979,0.529384970664978,-0.8483816981315613,0,0,0,0
3956.079,0.4419558346271515,-0.8970367908477783,0,0,0,0
3956.179,0.35010215640068054,-0.9367115497589111,0,0,0,0
3956.279,0.2547435760498047,-0.967008650302887,0,0,0,0
3956.379,0.1568346917629242,-0.9876248836517334,0,0,0,0
3956.479,0.05735570564866066,-0.9983537793159485,0,0,0,0
3956.579,-0.042697474360466,-0.9990880489349365,0,0,0,0
3956.679,-0.14232319593429565,-0.9898202419281006,0,0,0,0
3956.779,-0.24052409827709198,-0.970643162727356,0,0,0,0
3956.879,-0.3363170921802521,-0.9417487978935242,0,0,0,0
3956.979,-0.4287431240081787,-0.903426468372345,0,0,0,0
3957.079,-0.5168769359588623,-0.856059730052948,0,0,0,0
3957.179,-0.5998362302780151,-0.8001227974891663,0,0,0,0
3957.279,-0.6767904162406921,-0.7361757159233093,0,0,0,0
3957.379,-0.7469691634178162,-0.6648586988449097,0,0,0,0
3957.479,-0.8096698522567749,-0.5868856310844421,0,0,0,0
3957.579,-0.8642647862434387,-0.5030370950698853,0,0,0,0
3957.679,-0.9102074503898621,-0.4141526222229004,0,0,0,0
3957.779,-0.9470378160476685,-0.3211219906806946,0,0,0,0
3957.879,-0.9743872880935669,-0.2248765528202057,0,0,0,0
3957.979,-0.9919819235801697,-0.1263798177242279,0,0,0,0
3958.079,-0.9996457099914551,-0.026617880910634995,0,0,0,0
3958.179,-0.9973018169403076,0.0734105333685875,0,0,0,0
3958.279,-0.9849737882614136,0.17270402610301971,0,0,0,0
3958.379,-0.962785005569458,0.2702685296535492,0,0,0,0
3958.479,-0.930957555770874,0.3651273548603058,0,0,0,0
3958.579,-0.8898102045059204,0.456330806016922,0,0,0,0
3958.679,-0.8397547602653503,0.5429658889770508,0,0,0,0
3958.779,-0.7812923789024353,0.6241651773452759,0,0,0,0
3958.879,-0.7150083780288696,0.6991158723831177,0,0,0,0
3958.979,-0.641566276550293,0.7670676112174988,0,0,0,0
3959.079,-0.5617013573646545,0.8273400664329529,0,0,0,0
3959.179,-0.47621312737464905,0.8793298602104187,0,0,0,0
3959.279,-0.3859574496746063,0.9225165843963623,0,0,0,0
3959.379,-0.2918379008769989,0.9564678072929382,0,0,0,0
3959.479,-0.19479669630527496,0.9808436632156372,0,0,0,0
3959.579,-0.0958053395152092,0.995400071144104,0,0,0,0
3959.679,0.004145137034356594,0.9999914169311523,0,0,0,0
3959.779,0.10405411571264267,0.9945716261863708,0,0,0,0
3959.879,0.20292139053344727,0.9791950583457947,0,0,0,0
3959.979,0.299757182598114,0.9540155529975891,0,0,0,0
3960.079,0.39359205961227417,0.919285237789154,0,0,0,0
3960.179,0.4834865927696228,0.8753517866134644,0,0,0,0
3960.279,0.5685408711433411,0.8226550221443176,0,0,0,0
3960.379,0.6479033827781677,0.7617225050926208,0,0,0,0
3960.479,0.7207795977592468,0.6931642889976501,0,0,0,0
3960.579,0.7864400148391724,0.6176666617393494,0,0,0,0
3960.679,0.8442271947860718,0.5359854698181152,0,0,0,0
3960.779,0.8935626745223999,0.44893842935562134,0,0,0,0
3960.879,0.9339525699615479,0.3573969900608063,0,0,0,0
3960.979,0.9649924635887146,0.2622775733470917,0,0,0,0
3961.079,0.9863716959953308,0.16453245282173157,0,0,0,0
3961.179,0.9978761076927185,0.06514018028974533,0,0,0,0
3961.279,0.9993906617164612,-0.03490423038601875,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
3984.7,-0.10399365425109863,0.994577944278717,0,0,0,0
3984.8,-0.004084350075572729,0.9999916553497314,0,0,0,0
3984.9,0.09586584568023682,0.9953942894935608,0,0,0,0
3985.0,0.19485631585121155,0.9808318018913269,0,0,0,0
3985.1,0.2918960452079773,0.9564500451087952,0,0,0,0
3985.2,0.38601353764533997,0.9224931001663208,0,0,0,0
3985.3,0.4762665927410126,0.8793009519577026,0,0,0,0
3985.4,0.561751663684845,0.8273059129714966,0,0,0,0
3985.5,0.6416129469871521,0.7670285701751709,0,0,0,0
3985.6,0.7150508761405945,0.6990724205970764,0,0,0,0
3985.7,0.7813303470611572,0.6241176724433899,0,0,0,0
3985.8,0.8397877812385559,0.5429148077964783,0,0,0,0
3985.9,0.889837920665741,0.45627671480178833,0,0,0,0
3986.0,0.9309797883033752,0.36507076025009155,0,0,0,0
3986.1,0.9628013968467712,0.27021002769470215,0,0,0,0
3986.2,0.984984278678894,0.17264415323734283,0,0,0,0
3986.3,0.9973062872886658,0.07334990799427032,0,0,0,0
3986.4,0.9996440410614014,-0.026678645983338356,0,0,0,0
3986.5,0.9919742345809937,-0.1264401227235794,0,0,0,0
3986.6,0.9743735790252686,-0.22493578493595123,0,0,0,0
3986.7,0.9470183253288269,-0.3211795687675476,0,0,0,0
3986.8,0.9101822972297668,-0.41420796513557434,0,0,0,0
3986.9,0.864234209060669,-0.5030896663665771,0,0,0,0
3987.0,0.8096342086791992,-0.5869348049163818,0,0,0,0
3987.1,0.7469287514686584,-0.6649041175842285,0,0,0,0
3987.2,0.6767456531524658,-0.7362169027328491,0,0,0,0
3987.3,0.5997875928878784,-0.8001592755317688,0,0,0,0
3987.4,0.5168249011039734,-0.8560911417007446,0,0,0,0
3987.5,0.4286881983280182,-0.9034525156021118,0,0,0,0
3987.6,0.3362598419189453,-0.9417692422866821,0,0,0,0
3987.7,0.24046510457992554,-0.9706577658653259,0,0,0,0
3987.8,0.1422630250453949,-0.989828884601593,0,0,0,0
3987.9,0.04263674095273018,-0.9990906119346619,0,0,0,0
3988.0,-0.057416390627622604,-0.9983503222465515,0,0,0,0
3988.1,-0.156894713640213,-0.9876153469085693,0,0,0,0
3988.2,-0.2548023462295532,-0.9669931530952454,0,0,0,0
3988.3,-0.3501591086387634,-0.9366902112960815,0,0,0,0
3988.4,-0.4420103430747986,-0.8970099687576294,0,0,0,0
3988.5,-0.5294365286827087,-0.8483495116233826,0,0,0,0
3988.6,-0.6115624904632568,-0.7911961674690247,0,0,0,0
3988.7,-0.6875659227371216,-0.7261219620704651,0,0,0,0
3988.8,-0.7566860914230347,-0.6537784337997437,0,0,0,0
3988.9,-0.8182308673858643,-0.5748897790908813,0,0,0,0
3989.0,-0.8715841770172119,-0.4902458190917969,0,0,0,0
3989.1,-0.9162119626998901,-0.40069395303726196,0,0,0,0
3989.2,-0.9516673684120178,-0.3071306347846985,0,0,0,0
3989.3,-0.9775954484939575,-0.2104925960302353,0,0,0,0
3989.4,-0.9937366843223572,-0.11174726486206055,0,0,0,0
3989.5,-0.9999293684959412,-0.011883217841386795,0,0,0,0
3989.6,-0.9961116313934326,0.08809979259967804,0,0,0,0
3989.7,-0.9823216795921326,0.18720082938671112,0,0,0,0
3989.8,-0.958697497844696,0.2844277620315552,0,0,0,0
3989.9,-0.9254755973815918,0.3788072168827057,0,0,0,0
3990.0,-0.8829886317253113,0.46939438581466675,0,0,0,0
3990.1,-0.8316618800163269,0.5552823543548584,0,0,0,0
3990.2,-0.7720092535018921,0.6356112957000732,0,0,0,0
3990.3,-0.7046278715133667,0.7095770239830017,0,0,0,0
3990.4,-0.6301923394203186,0.7764390707015991,0,0,0,0
3990.5,-0.5494478344917297,0.8355280160903931,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
3998.821,0.9918727874755859,0.127233624458313,0,0,0,0
3998.921,0.9996224045753479,0.027478311210870743,0,0,0,0
3999.021,0.9973646402359009,-0.07255208492279053,0,0,0,0
3999.121,0.9851220846176147,-0.17185615003108978,0,0,0,0
3999.221,0.9630172252655029,-0.2694397270679474,0,0,0,0
3999.321,0.931271493434906,-0.3643259108066559,0,0,0,0
3999.421,0.8902026414871216,-0.4555647373199463,0,0,0,0
3999.521,0.8402218222618103,-0.5422428250312805,0,0,0,0
3999.621,0.7818293571472168,-0.6234924793243408,0,0,0,0
3999.721,0.7156099081039429,-0.6985001564025879,0,0,0,0
3999.821,0.6422262787818909,-0.7665150761604309,0,0,0,0
3999.921,0.5624132752418518,-0.826856255531311,0,0,0,0
4000.021,0.476969838142395,-0.8789196610450745,0,0,0,0
4000.121,0.3867513835430145,-0.9221840500831604,0,0,0,0
4000.221,0.29266107082366943,-0.9562162160873413,0,0,0,0
4000.321,0.19564087688922882,-0.9806756377220154,0,0,0,0
4000.421,0.09666208922863007,-0.995317280292511,0,0,0,0
4000.521,-0.0032843961380422115,-0.9999946355819702,0,0,0,0
4000.621,-0.10319799929857254,-0.9946608543395996,0,0,0,0
4000.721,-0.20207847654819489,-0.9793693423271179,0,0,0,0
4000.821,-0.2989358901977539,-0.9542731642723083,0,0,0,0
4000.921,-0.39280062913894653,-0.9196236729621887,0,0,0,0
4001.021,-0.48273295164108276,-0.8757675886154175,0,0,0,0
4001.121,-0.5678325891494751,-0.8231440782546997,0,0,0,0
4001.221,-0.6472474932670593,-0.7622799277305603,0,0,0,0
4001.321,-0.7201827168464661,-0.6937844157218933,0,0,0,0
4001.421,-0.785908043384552,-0.6183433532714844,0,0,0,0
4001.521,-0.8437655568122864,-0.5367119312286377,0,0,0,0
4001.621,-0.8931759595870972,-0.44970738887786865,0,0,0,0
4001.721,-0.9336445927619934,-0.3582007586956024,0,0,0,0
4001.821,-0.9647663831710815,-0.26310810446739197,0,0,0,0
4001.921,-0.986229658126831,-0.16538141667842865,0,0,0,0
4002.021,-0.9978196620941162,-0.06599907577037811,0,0,0,0
4002.121,-0.9994203448295593,0.03404399752616882,0,0,0,0
4002.221,-0.991015613079071,0.13374623656272888,0,0,0,0
4002.321,-0.9726896286010742,0.23210953176021576,0,0,0,0
4002.421,-0.9446259140968323,0.32814913988113403,0,0,0,0
4002.521,-0.9071053862571716,0.4209035634994507,0,0,0,0
4002.621,-0.8605036735534668,0.5094442963600159,0,0,0,0
4002.721,-0.80528724193573,0.5928848385810852,0,0,0,0
4002.821,-0.7420089840888977,0.6703899502754211,0,0,0,0
4002.921,-0.671302318572998,0.7411836385726929,0,0,0,0
4003.021,-0.5938751697540283,0.804557204246521,0,0,0,0
4003.121,-0.5105025768280029,0.8598762154579163,0,0,0,0
4003.221,-0.4220193028450012,0.9065868258476257,0,0,0,0
4003.321,-0.3293111026287079,0.9442214965820312,0,0,0,0
4003.421,-0.23330609500408173,0.972403347492218,0,0,0,0
4003.521,-0.1349654197692871,0.9908503293991089,0,0,0,0
4003.621,-0.03527358919382095,0.9993776679039001,0,0,0,0
4003.721,0.0647713765501976,0.997900128364563,0,0,0,0
4003.821,0.16416789591312408,0.9864324331283569,0,0,0,0
4003.921,0.26192089915275574,0.9650893211364746,0,0,0,0
4004.021,0.3570517897605896,0.9340845942497253,0,0,0,0
4004.121,0.4486081600189209,0.8937285542488098,0,0,0,0
4004.221,0.5356734395027161,0.8444252610206604,0,0,0,0
4004.321,0.6173759698867798,0.7866682410240173,0,0,0,0
4004.421,0.6928978562355042,0.7210357785224915,0,0,0,0
4004.521,0.7614830136299133,0.6481848955154419,0,0,0,0
4004.621,0.8224448561668396,0.5688448548316956,0,0,0,0
4004.721,0.875173032283783,0.48381006717681885,0,0,0,0
4004.821,0.9191396832466125,0.3939317762851715,0,0,0,0
4004.921,0.9539046883583069,0.30010974407196045,0,0,0,0
4005.021,0.9791199564933777,0.20328326523303986,0,0,0,0
4005.121,0.994533121585846,0.1044216901063919,0,0,0,0
4005.221,0.9999898076057434,0.004514719359576702,0,0,0,0
4005.321,0.9954354166984558,-0.0954374447464943,0,0,0,0
4005.421,0.9809155464172363,-0.19443416595458984,0,0,0,0
4005.521,0.9565755724906921,-0.29148438572883606,0,0,0,0
4005.621,0.922659158706665,-0.3856164813041687,0,0,0,0
4005.721,0.8795058131217957,-0.47588810324668884,0,0,0,0
4005.821,0.8275476098060608,-0.561395525932312,0,0,0,0
4005.921,0.7673046588897705,-0.6412827372550964,0,0,0,0
4006.021,0.699380099773407,-0.7147499322891235,0,0,0,0
4006.121,0.6244539022445679,-0.7810616493225098,0,0,0,0
4006.221,0.5432761907577515,-0.8395540118217468,0,0,0,0
4006.321,0.4566596448421478,-0.8896414637565613,0,0,0,0
4006.421,0.36547139286994934,-0.9308225512504578,0,0,0,0
4006.521,0.2706243693828583,-0.9626850485801697,0,0,0,0
4006.621,0.17306804656982422,-0.9849098920822144,0,0,0,0
4006.721,0.07377912104129791,-0.9972745776176453,0,0,0,0
4006.821,-0.026248423382639885,-0.9996554255485535,0,0,0,0
4006.921,-0.12601318955421448,-0.9920285940170288,0,0,0,0
4007.021,-0.22451640665531158,-0.974470317363739,0,0,0,0
Time [s],Load Cell 1 [kg],Load Cell 2 [kg],Motor 1 Position [mm],Motor 2 Position [mm],Motor 3 Position [mm],Motor 4 Position [mm]
4021.442,-0.8759752511978149,0.4823560118675232,0,0,0,0
4021.542,-0.823388397693634,0.5674782395362854,0,0,0,0
4021.642,-0.7625584006309509,0.6469193696975708,0,0,0,0
4021.742,-0.6940943002700806,0.7198840975761414,0,0,0,0
4021.842,-0.6186815500259399,0.7856418490409851,0,0,0,0
4021.942,-0.5370750427246094,0.8435344696044922,0,0,0,0
4022.042,-0.45009174942970276,0.8929823040962219,0,0,0,0
4022.142,-0.35860252380371094,0.9334903359413147,0,0,0,0
4022.242,-0.26352328062057495,0.9646530151367188,0,0,0,0
4022.342,-0.165805846452713,0.9861584305763245,0,0,0,0
4022.442,-0.06642850488424301,0.9977911710739136,0,0,0,0
4022.542,0.033613868057727814,0.9994348883628845,0,0,0,0
4022.642,0.13331972062587738,0.9910730719566345,0,0,0,0
4022.742,0.2316908985376358,0.972789466381073,0,0,0,0
4022.842,0.3277425765991211,0.9447670578956604,0,0,0,0
4022.942,0.4205131530761719,0.9072864651679993,0,0,0,0
4023.042,0.5090739130973816,0.8607228398323059,0,0,0,0
4023.142,0.5925382375717163,0.8055423498153687,0,0,0,0
4023.242,0.6700705289840698,0.7422974109649658,0,0,0,0
4023.342,0.7408946752548218,0.6716212630271912,0,0,0,0
4023.442,0.8043015599250793,0.5942213535308838,0,0,0,0
4023.542,0.8596564531326294,0.5108726024627686,0,0,0,0
4023.642,0.9064051508903503,0.42240944504737854,0,0,0,0
4023.742,0.9440796375274658,0.3297174274921417,0,0,0,0
4023.842,0.9723028540611267,0.23372456431388855,0,0,0,0
4023.942,0.9907921552658081,0.13539184629917145,0,0,0,0
4024.042,0.9993624091148376,0.035703692585229874,0,0,0,0
4024.142,0.9979279041290283,-0.06434189528226852,0,0,0,0
4024.242,0.9865029454231262,-0.16374334692955017,0,0,0,0
4024.342,0.9652019739151001,-0.2615055441856384,0,0,0,0
4024.442,0.9342381954193115,-0.3566497564315796,0,0,0,0
4024.542,0.8939215540885925,-0.4482234716415405,0,0,0,0
4024.642,0.8446556925773621,-0.5353099703788757,0,0,0,0
4024.742,0.7869338989257812,-0.6170373558998108,0,0,0,0
4024.842,0.721333920955658,-0.6925874948501587,0,0,0,0
4024.942,0.6485125422477722,-0.7612040042877197,0,0,0,0
4025.042,0.5691987872123718,-0.8221999406814575,0,0,0,0
4025.142,0.48418667912483215,-0.874964714050293,0,0,0,0
4025.242,0.394327312707901,-0.9189700484275818,0,0,0,0
4025.342,0.30052027106285095,-0.9537754058837891,0,0,0,0
4025.442,0.20370464026927948,-0.9790323972702026,0,0,0,0
4025.542,0.10484969615936279,-0.9944880604743958,0,0,0,0
4025.642,0.0049450877122581005,-0.999987781047821,0,0,0,0
4025.742,-0.09500902891159058,-0.9954764246940613,0,0,0,0
4025.842,-0.19401198625564575,-0.9809991717338562,0,0,0,0
4025.942,-0.29107266664505005,-0.9567009210586548,0,0,0,0
4026.042,-0.38521936535835266,-0.922825038433075,0,0,0,0
4026.142,-0.47550955414772034,-0.8797105550765991,0,0,0,0
4026.242,-0.5610393285751343,-0.8277891278266907,0,0,0,0
4026.342,-0.640952467918396,-0.7675805687904358,0,0,0,0
4026.442,-0.714448869228363,-0.6996876001358032,0,0,0,0
4026.542,-0.7807928323745728,-0.6247900128364563,0,0,0,0
4026.642,-0.8393201231956482,-0.5436374545097351,0,0,0,0
4026.742,-0.889444887638092,-0.45704248547554016,0,0,0,0
4026.842,-0.9306651949882507,-0.36587196588516235,0,0,0,0
4026.942,-0.962568461894989,-0.27103865146636963,0,0,0,0
4027.042,-0.9848352670669556,-0.17349191009998322,0,0,0,0
4027.142,-0.9972427487373352,-0.07420831173658371,0,0,0,0
4027.242,-0.9996666312217712,0.025818197056651115,0,0,0,0
4027.342,-0.9920827150344849,0.12558624148368835,0,0,0,0
4027.442,-0.9745668172836304,0.22409701347351074,0,0,0,0
4027.542,-0.9472944140434265,0.3203642964363098,0,0,0,0
4027.642,-0.9105384349822998,0.41342437267303467,0,0,0,0
4027.742,-0.8646669387817383,0.5023455619812012,0,0,0,0
4027.842,-0.8101390600204468,0.5862377285957336,0,0,0,0
4027.942,-0.7475007772445679,0.6642609238624573,0,0,0,0
4028.042,-0.6773791313171387,0.7356340885162354,0,0,0,0
4028.142,-0.600476086139679,0.7996426820755005,0,0,0,0
4028.242,-0.5175616145133972,0.8556459546089172,0,0,0,0
4028.342,-0.4294656813144684,0.9030831456184387,0,0,0,0
4028.442,-0.3370703458786011,0.9414794445037842,0,0,0,0
4028.542,-0.24130050837993622,0.9704504609107971,0,0,0,0
4028.642,-0.14311496913433075,0.9897060990333557,0,0,0,0
4028.742,-0.043496690690517426,0.9990535974502563,0,0,0,0
4028.842,0.05655704438686371,0.9983993768692017,0,0,0,0
4028.942,0.15604457259178162,0.9877499938011169,0,0,0,0
4029.042,0.2539699077606201,0.9672121405601501,0,0,0,0
4029.142,0.34935271739959717,0.936991274356842,0,0,0,0
4029.242,0.44123807549476624,0.8973900675773621,0,0,0,0
4029.342,0.5287061333656311,0.8488049507141113,0,0,0,0
4029.442,0.6108812093734741,0.7917222380638123,0,0,0,0
4029.542,0.6869406700134277,0.7267134785652161,0,0,0,0
4029.642,0.7561230659484863,0.6544294953346252,0,0,0,0
4029.742,0.8177357316017151,0.5755938291549683,0,0,0,0
4029.842,0.8711618781089783,0.490995854139328,0,0,0,0
4029.942,0.9158667325973511,0.4014824330806732,0,0,0,0
4030.042,0.9514026641845703,0.30794966220855713,0,0,0,0
4030.142,0.9774138927459717,0.2113339751958847,0,0,0,0
4030.242,0.993640124797821,0.11260257661342621,0,0,0,0
4030.342,0.9999188184738159,0.01274389959871769,0,0,0,0
4030.442,0.9961870908737183,-0.08724235743284225,0,0,0,0
4030.542,0.9824824333190918,-0.18635521829128265,0,0,0,0
4030.642,0.9589419364929199,-0.28360244631767273,0,0,0,0
4030.742,0.9258013367652893,-0.37801048159599304,0,0,0,0
4030.842,0.883392333984375,-0.4686341881752014,0,0,0,0
